-20.562448		-2.009082		-0.187525		2.694191		-0.390857		-0.042250		0.344432		-0.312660		0.450944		-0.802031		-0.153477		0.243539		-0.364634
-20.447382		-1.218912		-0.544110		2.494613		-0.474990		-0.160045		0.302486		-0.204459		0.603345		-0.473779		0.042641		0.432424		-0.296586
-20.281024		-1.273731		-0.980880		2.533074		-0.264916		-0.030346		0.799231		-0.413855		0.744184		-0.689937		0.205750		0.388367		-0.158591
-20.463446		-1.457482		-0.950198		2.990246		-0.443946		0.050151		0.956619		-0.439368		0.961531		-0.946365		0.336442		0.276598		-0.331210
-20.739876		-1.681272		-0.608281		2.838070		-0.337399		0.047620		0.823465		-0.263368		0.860786		-0.828789		0.469965		0.129039		-0.260188
-20.486598		-1.798684		-0.603748		2.729324		-0.474347		0.183278		0.757006		-0.259557		0.934251		-0.664599		0.554410		0.144499		-0.335343
-20.299137		-2.340832		-0.285391		3.014316		-0.545453		0.338256		0.642935		-0.136348		0.696050		-0.825335		0.493902		0.046806		-0.144321
-20.392615		-2.414488		-0.140645		2.755197		-0.587518		0.269970		0.725370		-0.089723		0.629933		-0.735303		0.677183		0.200997		0.023994
-20.247953		-2.086025		-0.218150		2.756811		-0.594533		0.236223		0.777290		-0.147038		0.742907		-0.779169		0.729828		0.059990		-0.060800
-20.634960		-2.235026		0.264429		2.544293		-0.554707		0.290360		0.729499		-0.153209		0.592249		-0.779285		0.704754		0.099140		-0.069516
-21.013480		-2.245823		0.637722		2.203149		-0.371599		0.149800		0.958417		-0.082624		0.737611		-0.599343		0.578625		-0.174431		-0.242935
-21.449514		-2.275877		0.897205		2.201112		-0.317853		0.349102		0.775837		-0.146272		0.655698		-0.520769		0.590352		-0.187079		-0.238613
-21.579006		-2.344068		0.937713		2.175981		-0.406173		0.402556		0.829395		-0.022913		0.543347		-0.584526		0.508838		-0.373037		0.001432
-21.774822		-2.361058		0.965649		2.054856		-0.237348		0.488598		1.031615		0.108411		0.617569		-0.912676		0.392571		-0.403537		-0.169085
-21.926173		-1.933044		0.888901		2.111016		-0.366398		0.356111		0.775511		-0.117982		0.487647		-0.731961		0.280378		-0.555745		-0.105346
-21.871345		-1.922023		1.083747		2.002654		-0.399506		0.383479		0.728042		-0.325719		0.379284		-0.754529		0.262306		-0.297925		-0.240577
-21.919069		-1.648012		0.998563		2.025499		-0.409335		0.420374		0.702312		-0.333335		0.146213		-0.844778		0.435685		-0.437709		-0.034354
-22.150356		-1.406105		0.917947		2.212389		-0.647488		0.551021		0.573899		-0.197670		0.186329		-0.868114		0.308290		-0.439744		-0.215193
-22.025241		-1.431190		1.439094		2.225203		-0.634884		0.123162		0.664310		-0.247808		0.110462		-0.689172		0.307410		-0.469577		-0.284836
-21.229138		-1.281007		1.135911		2.384008		-1.001597		0.198698		0.373329		-0.291609		0.129803		-0.544549		0.390056		-0.476848		-0.121039
-20.400960		-1.566845		0.803048		1.973313		-0.353977		-0.277472		0.379264		-0.445386		-0.320094		-0.304493		0.268853		-0.944336		0.031645
-21.331350		-0.905082		0.865850		2.058131		-0.572771		-0.569487		0.378162		-0.265367		0.076419		-0.553221		-0.152946		-0.736489		0.074562
-21.350415		-1.640643		0.380132		2.246338		0.012513		-0.450586		0.025506		-0.122616		-0.095506		-0.668694		-0.377229		-0.634439		0.223110
-20.402742		-1.373563		0.655687		1.421938		-1.319759		-0.620596		0.350501		-0.625975		0.148971		-0.606429		0.686993		-0.384787		-0.392153
-20.291401		-1.296440		-0.544192		0.986806		-0.821410		-0.735853		0.328628		0.506608		0.288771		-0.430790		0.428145		0.000526		-0.060234
-20.406875		-1.553424		-0.280579		0.716807		-0.872765		-0.717109		0.077840		0.422100		0.203462		-0.314849		0.079152		-0.350625		0.095663
-19.311463		-1.934821		-0.239788		1.061208		-0.481256		-0.863697		0.317853		0.622452		-0.008131		-0.712673		-0.497172		-0.121173		-0.000856
-18.871885		-0.943590		-0.554023		1.081437		-0.723978		-1.027277		-0.024735		0.175903		-0.140816		0.076480		0.003704		-0.297156		-0.316259
-18.730147		-0.952940		-0.556971		0.764594		-0.734451		-0.838716		-0.187158		0.024918		-0.269660		-0.275655		-0.163373		0.432333		0.188384
-19.250970		-0.963185		-0.121625		0.924987		-0.432493		-1.412596		0.041295		0.062145		-0.226242		0.051559		-0.237275		0.040509		-0.160552
-19.537602		-0.454571		-0.157015		0.727811		-0.072191		-0.936811		-0.715449		-0.047237		0.047318		-0.107660		-0.335534		0.224517		-0.353826
-18.654668		-0.005226		-0.480134		1.280192		-0.350679		-0.867030		-0.685778		-0.818248		0.242640		-0.061449		-0.471956		0.381705		-0.287019
-19.013983		0.107436		-0.275485		1.273085		-0.390348		-1.126702		-0.652853		-0.634433		-0.157316		-0.371228		0.003152		0.311405		-0.055796
-18.698536		0.716066		-0.718024		0.916931		-0.371395		-1.189076		-0.680600		-0.578396		-0.313123		-0.263147		-0.257814		0.348195		0.175970
-18.800099		1.438022		-0.866087		0.484576		-0.166706		-1.468206		-0.522652		-0.430506		-0.078002		-0.591483		-0.212221		0.403522		0.046834
-18.735957		1.116033		-0.684612		0.363400		-0.705261		-0.768828		-1.202071		-0.559620		-0.070966		-0.587018		-0.005313		0.197754		-0.102525
-18.900791		0.690238		-0.704816		0.499682		-0.414213		-1.227719		-0.553669		-0.990035		0.186870		-0.289496		0.014094		0.459615		0.041789
-18.484863		1.008510		-0.997022		0.761834		-0.814668		-0.925473		-0.823242		-0.666396		0.073898		-0.181687		-0.153720		0.480003		0.081077
-17.966423		1.086563		-1.321923		0.965327		-0.582613		-1.656208		-0.736388		-0.499142		-0.084715		-0.188210		-0.059900		0.577583		0.070077
-17.959434		0.823047		-0.850217		0.615874		-0.641241		-1.246121		-0.672199		-0.641237		0.455552		-0.227689		0.051590		0.155372		0.061563
-16.851316		0.644768		-1.252810		0.736472		-0.587576		-1.205789		-0.713291		-0.684633		0.220268		-0.536557		-0.020809		0.292489		0.174571
-17.922806		0.707351		-1.134582		0.761542		-0.419740		-1.342759		-0.924200		-0.503459		-0.008978		-0.254177		0.049181		0.413335		0.049307
-18.196626		0.884374		-0.926474		0.458576		-0.463980		-1.191260		-0.796178		-0.630290		0.130930		-0.430060		0.077911		0.271905		0.099756
-17.981981		1.059100		-1.194310		0.607859		-0.488741		-1.189413		-0.665743		-0.627132		0.535448		-0.580003		0.000328		0.201693		0.135891
-17.558663		1.043436		-1.205419		0.662429		-0.366818		-1.231136		-0.734863		-0.682889		0.141698		-0.224929		-0.195794		0.380723		0.032181
-18.014417		1.196750		-1.154973		0.673630		-0.592759		-1.123544		-0.944361		-0.520424		0.030625		-0.303302		-0.012863		0.181618		0.080258
-18.571354		1.065036		-0.886884		0.607248		-0.625916		-1.165529		-0.907416		-0.862210		0.427519		-0.296857		0.207171		0.138767		0.295815
-16.486659		0.900759		-1.666866		1.057344		-0.625858		-1.014859		-0.473781		-0.795135		0.331172		-0.812389		0.121018		-0.096548		0.280641
-17.543756		0.887072		-0.961581		0.658692		-0.469558		-1.297144		-0.783138		-0.879128		0.182984		-0.655821		-0.038753		0.202332		0.128709
-18.698699		1.255833		-0.532454		0.245526		-0.255024		-1.118114		-0.753229		-0.970143		0.355458		-0.678283		0.168875		0.037166		0.057542
-19.139324		0.975293		-0.387234		0.532308		-0.308615		-0.657705		-0.723834		-1.145039		0.397253		-0.577857		-0.281453		0.085380		0.003161
-18.905860		0.641564		-0.733793		1.103030		-0.012466		-0.967245		0.002766		-0.670801		0.177435		-0.417713		-0.181284		-0.162697		0.058899
-19.527376		0.816194		-0.398122		0.819212		0.405794		-0.796587		-0.049159		-0.739658		0.522359		-1.068053		0.033087		-0.294415		-0.177314
-21.190990		0.489331		0.216992		1.219680		0.399307		-0.557874		-0.017157		-0.174995		0.366168		-1.161723		0.346560		-0.549331		-0.020022
-26.539056		0.180421		0.253346		1.281812		0.616185		-0.472705		-0.012574		0.032038		0.712624		-0.453431		-0.094309		-0.034072		0.257557
-30.591493		-0.325901		0.916538		0.974981		0.314682		0.166294		0.533480		0.332198		0.201151		-0.082916		-0.132194		0.333338		0.227329
-31.234019		-0.179041		1.421770		0.692262		0.428710		0.306954		-0.004391		-0.465299		-0.179734		0.139078		0.203648		-0.186289		-0.169435
-30.933150		-0.150755		0.986975		1.129021		0.904749		0.111343		-0.409441		0.035826		0.218327		-0.140885		-0.004545		0.141706		0.040818
-30.696119		0.240466		1.316037		1.009342		0.810967		0.094738		0.109797		-0.340205		-0.308741		0.290628		-0.000772		0.155648		0.139730
-30.735523		-0.169870		1.313146		1.353492		0.908480		0.098076		0.214135		-0.076382		-0.178041		0.031385		-0.155302		0.066848		0.011656
-30.532908		-0.163484		1.190265		0.884685		0.617299		0.416193		0.015750		0.359521		0.137138		-0.218572		-0.176577		0.096282		0.150970
-27.532532		-1.332921		0.161375		1.008111		-0.296884		0.574315		0.661009		-0.178141		0.285014		-0.526809		0.162781		0.067524		0.364167
-25.376356		-0.925331		0.271020		0.944850		-0.881885		0.522670		0.163512		0.093161		0.241333		-0.049074		0.454519		-0.000737		-0.066808
-25.996942		-1.085090		0.167405		1.876635		-0.379877		0.418029		0.482417		-0.282390		0.905347		-0.317638		0.594606		-0.209355		-0.185345
-25.180957		-1.701434		1.059606		2.347948		-0.301611		0.137495		0.567648		-0.149834		0.644900		-0.781935		0.183508		0.049554		-0.054022
-24.210624		-0.870790		0.722550		2.521450		-0.686365		-0.251094		0.648869		-0.029985		1.031800		-0.742489		0.412202		-0.102753		-0.187477
-22.984821		-0.914886		0.332150		2.680940		-0.351492		0.107605		0.654759		-0.465618		1.019680		-0.942400		0.400692		-0.040788		-0.355007
-22.266819		-0.819308		-0.052995		2.634086		0.018834		-0.231674		0.676154		-0.031021		0.707339		-1.069355		0.426975		-0.147840		-0.408569
-21.642545		-1.067396		0.035524		2.664114		0.088368		-0.258844		0.532298		-0.010674		0.675101		-0.882357		0.449638		-0.040932		-0.497949
-21.092709		-0.643995		-0.657333		2.446105		0.291344		-0.441833		0.377630		-0.006327		0.718407		-1.117421		0.574742		-0.099072		-0.529487
-21.257741		-0.211952		-0.785791		2.207229		0.540285		-0.543630		0.141080		0.050121		0.956382		-1.247114		0.400117		-0.049794		-0.785606
-20.149862		0.609800		-1.066733		1.813888		0.498142		-0.379961		-0.252585		-0.156746		0.986298		-1.142813		0.182098		0.070159		-0.648895
-19.430433		0.948481		-1.380158		1.720836		0.404160		-0.319986		-0.314620		-0.459513		1.064623		-1.283336		0.015369		0.003273		-0.452934
-19.114551		0.909624		-1.367695		1.381999		0.443101		-0.115509		-0.557230		-0.797339		1.177815		-1.145123		-0.127280		0.002724		-0.443039
-18.948653		1.192960		-1.649910		1.154559		0.595411		-0.028533		-0.624502		-1.002089		1.085444		-1.109335		-0.274629		-0.042791		-0.559591
-19.307878		1.470150		-1.704373		1.004777		0.639080		0.101570		-0.785784		-1.099566		1.122146		-1.098316		-0.416773		-0.107470		-0.604404
-19.445174		1.521140		-1.651135		0.917455		0.553312		0.292317		-0.814162		-1.027697		1.155265		-0.984713		-0.546591		-0.109046		-0.738176
-19.655683		1.772620		-1.795280		1.163133		0.435982		0.104070		-0.641536		-0.959266		1.058122		-0.737725		-0.505420		-0.108866		-0.771335
-19.747032		1.864185		-1.927145		1.513925		0.238008		-0.019437		-0.494727		-1.014865		1.052532		-0.780816		-0.308932		-0.086002		-0.672272
-20.380376		2.024273		-1.995544		1.647990		0.256082		-0.127026		-0.221570		-1.015478		0.839109		-0.784162		-0.304986		0.019182		-0.417061
-23.581189		1.473146		-1.359810		1.130384		0.072298		-0.678599		-0.039933		-0.264895		-0.206977		-0.580918		-0.192961		-0.375179		0.004220
-29.121702		0.737983		0.345361		1.308965		1.297728		-0.334118		0.020058		-0.040506		-0.148715		-0.122879		0.101124		-0.169959		-0.134286
-29.473508		0.404514		0.200155		0.991914		1.164918		0.109983		-0.000489		0.175545		0.114718		0.208790		0.270315		-0.242441		0.169852
-30.323214		0.270146		1.068924		1.138833		0.913428		-0.114889		-0.157736		0.022891		-0.010508		0.218142		-0.140229		-0.071192		0.462659
-31.223636		0.081268		1.045854		0.605124		0.516663		0.723682		0.154494		-0.048110		0.126602		-0.434801		-0.160033		0.125423		0.211839
-31.165349		-0.514811		0.512846		0.249268		0.422409		0.680526		0.893341		0.359517		0.068063		-0.063484		0.006113		0.021365		0.154645
-31.800739		-0.652444		0.946257		0.136213		0.512383		0.294160		0.439149		-0.060584		0.149273		0.245660		-0.013394		0.275420		0.518872
-31.787275		-0.733819		0.826004		0.190164		-0.205747		-0.212289		0.406875		0.391699		0.468313		0.384787		0.130981		0.010035		0.258832
-31.694535		-1.248042		0.097776		0.132638		0.232184		0.040596		0.331539		0.174298		0.167675		-0.043020		0.021896		0.203585		0.492175
-31.981798		-1.463635		0.096971		0.050280		0.453288		0.091513		0.225681		0.035557		0.293911		0.350469		0.158202		-0.090057		-0.154089
-32.287352		-1.762828		-0.084366		0.015369		0.379811		0.241302		0.021478		-0.014382		0.510357		0.247990		0.264758		0.029543		-0.073725
-32.902312		-2.151378		-0.029079		0.077121		0.277544		-0.140773		0.135219		0.148645		0.434655		0.144926		0.225068		-0.038899		0.250951
-32.378425		-1.631203		0.222258		0.101962		0.122957		0.366143		0.069581		-0.151332		-0.350259		-0.004142		0.113428		0.136992		0.175824
-32.509664		-1.757740		-0.015638		-0.244782		0.088076		0.002561		-0.168201		-0.228593		-0.529343		-0.050355		0.166422		0.034289		0.189531
-32.367748		-2.097624		-0.313425		-0.448704		-0.144899		0.409822		0.128580		-0.152470		-0.061321		-0.154340		-0.034833		-0.041668		0.156807
-32.777117		-2.371276		0.002666		-0.825494		-0.241229		0.401526		-0.045803		0.020903		0.333459		-0.220612		-0.056143		-0.089125		-0.078134
-32.526283		-1.776109		0.088497		-0.284889		-0.392202		0.067520		-0.031316		-0.020899		-0.054383		-0.151138		0.081239		0.091243		-0.114686
-33.035863		-1.823960		0.075383		-0.162972		-0.291825		-0.361206		0.068780		-0.344041		0.027358		0.091345		0.337418		0.091675		-0.140962
-19.507911		-2.150673		-0.279011		0.172249		-0.360287		-0.230485		-0.106732		0.006324		0.249650		-0.169583		-0.331860		0.129764		0.415733
-19.590949		0.253766		-0.747875		0.783823		0.156084		0.048987		-0.535498		-0.549110		0.323321		-0.476097		-0.007837		-0.493337		-0.260796
-17.937862		0.616117		-1.332632		1.197679		-0.136619		-0.126919		-0.627249		-1.150558		0.433820		-0.646227		0.068939		-0.551926		-0.635357
-17.847387		1.183455		-1.357663		0.872408		-0.111636		-0.376014		-0.629912		-1.343699		0.378151		-0.675914		0.149640		-0.363814		-0.750185
-18.749724		1.932971		-1.606863		0.599018		-0.133815		-0.480136		-0.567334		-1.241825		0.286493		-0.762098		0.500270		-0.376826		-0.603421
-18.037454		2.040754		-1.906489		0.193079		-0.200988		-0.631485		-0.189933		-1.336886		0.566803		-0.642885		0.600174		-0.116632		-0.522104
-17.772185		2.180642		-1.795040		-0.236553		-0.244224		-0.619833		-0.331375		-1.219290		0.374770		-0.654321		0.689815		0.061758		-0.510397
-18.572397		2.632098		-1.723860		-0.507961		-0.416598		-0.735839		-0.406208		-1.340882		0.303147		-0.932547		0.909579		0.249422		-0.502109
-18.270683		2.166005		-1.656226		-0.399565		-0.712893		-0.728182		-0.253881		-1.440128		0.036874		-0.654964		0.759203		0.544961		-0.375050
-18.418341		2.685831		-1.888705		-0.497728		-0.859172		-0.759065		-0.167848		-1.021618		0.138353		-0.815467		0.552351		0.459895		-0.385332
-18.358819		2.873606		-1.708912		-1.045933		-0.568667		-0.867627		0.075806		-0.990838		0.124573		-0.903975		0.515149		0.506432		-0.393860
-18.472785		2.867906		-1.573921		-1.274503		-0.811263		-0.560380		-0.061172		-1.177305		0.084056		-0.834206		0.542100		0.579076		-0.078076
-19.006777		3.020017		-1.607342		-1.178267		-0.933015		-0.692696		0.009017		-1.143240		0.075850		-0.716276		0.457715		0.813515		-0.226358
-18.919257		3.178497		-1.752644		-1.224837		-0.798023		-0.748684		0.075687		-0.989870		0.168054		-0.648293		0.525558		0.396270		-0.298156
-18.604464		2.939032		-1.583747		-1.334657		-0.881048		-0.843578		0.018416		-0.938141		-0.079747		-0.453647		0.397109		0.522600		-0.365727
-19.106858		3.075183		-1.495555		-1.434070		-1.001559		-0.688023		-0.151675		-0.837211		-0.131357		-0.456092		0.528557		0.791068		-0.471374
-19.678768		3.301151		-1.357258		-1.405615		-1.102148		-0.441306		-0.111195		-0.842194		0.148043		-0.638330		0.296895		0.692802		-0.543301
-19.538515		3.148471		-1.259904		-1.249931		-1.096669		-0.704361		0.042764		-0.787784		-0.030636		-0.750730		0.493446		0.488282		-0.343935
-19.583731		3.254367		-1.752735		-1.096244		-0.984403		-0.725565		-0.177283		-0.764710		0.061259		-0.531112		0.355447		0.523375		-0.355637
-19.537550		3.058681		-1.356914		-1.431018		-0.795198		-0.735863		-0.142066		-0.897977		0.167634		-0.489693		0.592212		0.605618		-0.627461
-18.981359		2.904443		-1.300779		-1.478058		-1.089306		-0.822787		0.097492		-0.998425		0.002030		-0.645978		0.330195		0.560896		-0.375135
-19.678980		2.567484		-1.339665		-1.163181		-0.789030		-0.632502		-0.056728		-1.089269		0.306932		-0.118911		0.353868		0.556590		-0.446416
-19.521619		2.707105		-1.239380		-1.373973		-1.059459		-0.227962		-0.025016		-1.120676		0.188658		-0.309074		0.275923		0.454938		-0.268035
-19.778784		2.780501		-1.108269		-1.087566		-1.156626		-0.479845		0.023550		-1.191092		0.205072		-0.476809		0.259923		0.727114		-0.487755
-20.435513		2.575537		-1.163032		-0.906628		-0.781544		-0.335822		-0.267859		-1.173190		0.174722		-0.289933		0.466019		0.879434		-0.196866
-19.189227		2.628587		-1.551216		-1.175655		-0.636022		-0.462888		-0.316120		-0.937090		-0.001039		-0.440542		0.799482		0.844487		-0.364510
-18.917143		2.588333		-1.827511		-0.886881		-0.666111		-0.480277		-0.318378		-1.070418		-0.095662		-0.486567		0.996177		0.846500		-0.322548
-19.008138		2.656406		-1.930782		-0.815160		-0.622900		-0.263928		-0.440668		-1.056229		0.179733		-0.434597		0.820913		0.654365		-0.282073
-19.225004		2.789681		-1.840397		-0.767117		-0.538317		-0.396055		-0.479459		-0.928150		0.067259		-0.481727		0.665482		0.451704		-0.376846
-19.491450		2.523678		-1.320754		-0.627596		-0.472390		-0.479835		-0.440863		-0.827584		0.245891		-0.520326		0.411689		0.135492		-0.492098
-20.879433		2.111865		-1.468445		-0.131392		0.127490		-0.163711		-0.491590		-0.727259		0.362257		-0.837412		0.198409		-0.433188		-0.429626
-25.866761		1.239557		-0.592503		-0.495801		-0.433249		0.370482		-0.361898		-0.533101		0.138229		-0.532928		0.845299		0.139629		-0.163742
-30.999790		-0.375506		0.417824		-0.055687		-0.088758		0.140666		-0.322710		-0.501625		-0.452367		-0.347793		0.169318		0.122028		-0.000035
-31.398339		-2.109238		-0.385716		-0.307267		-0.468365		-0.081331		-0.378800		-0.329304		-0.266526		-0.228642		0.274851		-0.364963		-0.118228
-32.642681		-2.302296		-0.204717		-0.447663		-0.224757		-0.082932		-0.037341		0.101316		0.124383		-0.233227		-0.127076		0.048196		-0.264256
-32.603248		-1.973217		-0.275710		-0.723453		-0.554229		-0.020089		-0.271260		-0.223676		0.007608		-0.167347		-0.068328		-0.238163		-0.445554
-31.955839		-2.036499		-0.823377		-0.419818		0.024730		-0.500512		-0.667378		-0.255576		-0.023777		0.348898		0.273021		-0.149084		0.117199
-32.466797		-1.506573		0.301217		-0.343129		-0.298165		-0.389131		0.050094		0.156984		-0.081716		-0.335200		-0.072414		0.007384		-0.047390
-32.676314		-2.425155		-0.212435		0.062930		0.165422		-0.171689		-0.445453		-0.211665		-0.146967		0.136329		0.114171		-0.277931		-0.232780
-32.514066		-1.980897		-0.102463		0.039842		-0.067543		-0.097061		0.128114		0.070933		0.195207		-0.130155		0.071048		0.261946		-0.183360
-32.628220		-2.512791		-0.156709		-0.274926		0.166318		-0.326136		-0.241381		-0.024465		-0.150272		-0.092515		-0.356737		-0.141646		0.164858
-32.337293		-1.969559		-0.330860		-0.156794		0.229782		-0.021152		-0.093070		-0.207526		-0.158430		0.071620		-0.034579		-0.146892		0.159412
-23.086923		-0.993410		-3.240002		-0.769156		-0.427307		-0.298059		0.113981		-0.962266		0.225462		-0.003019		-0.185442		0.247325		-0.037956
-23.624004		-0.373917		-2.075880		-1.139795		-0.607078		-0.026381		-0.386444		-0.783435		0.171028		-0.555293		0.020090		0.105814		-0.061324
-23.094336		-3.010805		-0.802728		0.087322		-0.119605		-0.018403		-0.744144		-0.551488		0.156370		0.102493		0.173174		0.096051		-0.321084
-22.609090		-4.460375		-0.384374		-0.315827		-0.173437		0.109016		-0.334039		-0.330228		0.112847		0.034762		0.302505		0.135947		-0.358485
-21.666573		-4.696273		-0.095213		-0.279184		-0.193809		-0.427020		-0.672884		-0.225813		-0.094983		-0.198354		-0.146269		-0.176629		0.050129
-20.963813		-4.065316		0.295213		-0.515297		0.209044		-0.332665		-0.592769		-0.213927		-0.121837		-0.237017		-0.629256		-0.715261		0.138934
-21.017689		-4.529451		-0.157368		-0.183897		0.172831		-0.236428		-0.257024		0.089729		-0.057989		0.080098		-0.227104		-0.392444		-0.156231
-20.985524		-4.266712		0.026264		0.103628		0.295392		-0.281579		-0.605392		-0.107710		0.058511		-0.333599		-0.248477		0.109773		0.311429
-20.436973		-3.593605		0.317111		-0.143146		-0.253591		-0.422902		-0.380481		-0.121759		0.007386		0.028243		-0.219955		-0.362383		-0.264976
-21.279241		-4.136355		0.347856		-0.052075		0.009481		-0.143057		-0.374355		-0.143003		-0.270929		-0.191895		-0.204858		0.284447		0.049950
-20.340998		-3.976558		-0.236353		-0.826142		-0.068849		-0.383749		-0.407786		0.020128		-0.040795		0.026069		-0.436142		0.037255		0.179420
-20.691168		-4.037730		0.367613		-0.492611		0.064225		0.076761		-0.349349		-0.183532		0.137449		0.041099		-0.503366		-0.291952		-0.030825
-21.574144		-4.174734		0.411165		-0.407085		0.128345		-0.097232		-0.174326		0.157444		-0.048479		0.007249		-0.154749		-0.278368		0.055970
-22.228985		-4.053099		1.086549		-0.531165		-0.102210		-0.331369		-0.204411		-0.025628		0.010609		0.046134		-0.431390		-0.388063		-0.043120
-21.762322		-4.336137		0.654165		-0.449118		-0.267595		0.027490		-0.189900		-0.146259		0.038874		0.128691		0.256546		0.294605		-0.066220
-22.265539		-4.100165		0.556713		-0.202569		-0.018134		-0.023348		-0.256083		-0.396205		0.013601		-0.127682		-0.388156		-0.059918		0.316530
-22.280400		-4.696939		0.424616		-0.278601		0.651140		-0.229565		-0.671631		-0.329502		0.128679		-0.095820		0.132618		-0.124903		-0.077066
